OBJECTID,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,taxon_category_name,scientific_name,common_name,taxon_rank,long,lat,center_x,center_y
29134,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.96071812099996,38.02854416800005,-122.89482290799998,38.01598558650005
29135,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,douglasiana,,Plantae,Iris douglasiana,Douglas iris,species,-122.85493333299996,38.02322783300008,-122.89482290799998,38.01598558650005
29136,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,californica,,Aves,Callipepla californica,California Quail,species,-122.98185940299999,37.997847086000036,-122.89482290799998,38.01598558650005
29137,Animalia,Arthropoda,Insecta,Coleoptera,Cicindelidae,Omus,californicus,,Insecta,Omus californicus,California Night-stalking Tiger Beetle,species,-122.91616999999997,38.04880550000007,-122.89482290799998,38.01598558650005
29138,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,Emerita,analoga,,Other,Emerita analoga,Pacific Sand Crab,species,-122.95439221299995,38.02900918800003,-122.89482290799998,38.01598558650005
29139,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,vulgaris,,Plantae,Prunella vulgaris,common selfheal,species,-122.97408294399997,37.993347167000024,-122.89482290799998,38.01598558650005
29140,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,wightii,,Plantae,Castilleja wightii,Wight's Paintbrush,species,-122.96619499999997,37.99090833300005,-122.89482290799998,38.01598558650005
29141,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silybum,marianum,,Plantae,Silybum marianum,milk thistle,species,-122.96511590499995,37.99023556900005,-122.89482290799998,38.01598558650005
29142,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jaumea,carnosa,,Plantae,Jaumea carnosa,Marsh Jaumea,species,-122.88437777799999,38.02875555600008,-122.89482290799998,38.01598558650005
29143,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,,Mammalia,Canis latrans,Coyote,species,-122.980115206,38.046500320000064,-122.89482290799998,38.01598558650005
29144,Animalia,Mollusca,Gastropoda,Nacellida,Lottiidae,Lottia,limatula,,Mollusca,Lottia limatula,File Limpet,species,-122.94183833299996,38.038461667000036,-122.89482290799998,38.01598558650005
29145,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rhopalomyia,floccosa,,Insecta,Rhopalomyia floccosa,Sagebrush Woolly Stem Gall Midge,species,-122.85191388899995,38.01809722200005,-122.89482290799998,38.01598558650005
29146,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,herodias,,Aves,Ardea herodias,Great Blue Heron,species,-122.919909255,38.05892943200007,-122.89482290799998,38.01598558650005
29147,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,hemionus,,Mammalia,Odocoileus hemionus,Mule Deer,species,-122.98084664299995,37.99478540200005,-122.89482290799998,38.01598558650005
29148,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,saya,,Aves,Sayornis saya,Say's Phoebe,species,-122.88558972199996,38.02607166700005,-122.89482290799998,38.01598558650005
29149,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Arbutus,menziesii,,Plantae,Arbutus menziesii,Pacific madrone,species,-122.91225355699999,38.005170013000054,-122.89482290799998,38.01598558650005
29150,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,racemosa,,Plantae,Sambucus racemosa,red elderberry,species,-122.88254868299998,38.03367648300008,-122.89482290799998,38.01598558650005
29151,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,pilularis,,Plantae,Baccharis pilularis,coyote brush,species,-122.85203958599999,38.038198038000075,-122.89482290799998,38.01598558650005
29152,Animalia,Arthropoda,Insecta,Coleoptera,Cicindelidae,Cicindela,hirticollis,,Insecta,Cicindela hirticollis,Hairy-necked Tiger Beetle,species,-122.89653411599994,38.02811991000004,-122.89482290799998,38.01598558650005
29153,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Clinocardium,nuttallii,,Mollusca,Clinocardium nuttallii,Nuttall's Cockle,species,-122.94491074099994,38.031221498000036,-122.89482290799998,38.01598558650005
29154,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum,concinnum,,Plantae,Erysimum concinnum,headland wallflower,species,-122.96571333299994,37.99049666700006,-122.89482290799998,38.01598558650005
29155,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,ochraceus,,Other,Pisaster ochraceus,Ochre Sea Star,species,-122.96907906699994,38.02237357000007,-122.89482290799998,38.01598558650005
29156,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Navarretia,squarrosa,,Plantae,Navarretia squarrosa,Skunkweed,species,-122.88800789899994,38.034045595000066,-122.89482290799998,38.01598558650005
29157,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,carota,,Plantae,Daucus carota,Queen Anne's lace,species,-122.91973833299994,38.06428050000005,-122.89482290799998,38.01598558650005
29158,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,chamissonis,,Plantae,Ambrosia chamissonis,silver burr ragweed,species,-122.93891833299995,38.03191833300008,-122.89482290799998,38.01598558650005
29159,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Conium,maculatum,,Plantae,Conium maculatum,poison hemlock,species,-122.88301333299995,38.02662216700003,-122.89482290799998,38.01598558650005
29160,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Ensatina,eschscholtzii,,Amphibia,Ensatina eschscholtzii,Ensatina,species,-122.79890897199999,38.00870400000008,-122.89482290799998,38.01598558650005
29161,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Elasmostethus,cruciatus,,Insecta,Elasmostethus cruciatus,Red-cross Shield Bug,species,-122.87889799999999,38.054723600000045,-122.89482290799998,38.01598558650005
29162,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,stellata,,Aves,Gavia stellata,Red-throated Loon,species,-122.98093916699997,37.99818346100005,-122.89482290799998,38.01598558650005
29163,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,,Aves,Cathartes aura,Turkey Vulture,species,-122.92083499999995,38.06461000000007,-122.89482290799998,38.01598558650005
29164,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eriophyllum,staechadifolium,,Plantae,Eriophyllum staechadifolium,Lizard tail,species,-122.96232572099996,38.02705834300008,-122.89482290799998,38.01598558650005
29165,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,spathulifolium,,Plantae,Sedum spathulifolium,Colorado Stonecrop,species,-122.97493666699995,37.994408333000024,-122.89482290799998,38.01598558650005
29166,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Triteleia,laxa,,Plantae,Triteleia laxa,Ithuriel's Spear,species,-122.97442860299998,37.99347031000008,-122.89482290799998,38.01598558650005
29167,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eriophyllum,staechadifolium,,Plantae,Eriophyllum staechadifolium,Lizard tail,species,-122.97247999999996,37.993211667000025,-122.89482290799998,38.01598558650005
29168,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,maximum,,Plantae,Heracleum maximum,common cowparsnip,species,-122.85611126599997,38.037968385000056,-122.89482290799998,38.01598558650005
29169,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,canadensis,,Mammalia,Cervus canadensis,Elk,species,-122.97398666699996,38.04883333300006,-122.89482290799998,38.01598558650005
29170,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,vestitus,,Plantae,Lathyrus vestitus,Pacific pea,species,-122.87610768399998,38.04178957400006,-122.89482290799998,38.01598558650005
29171,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,hirsutiusculus,,Other,Pagurus hirsutiusculus,Pacific Hairy Hermit Crab,species,-122.94059833299997,38.036036667000076,-122.89482290799998,38.01598558650005
29172,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,arvensis,,Plantae,Lysimachia arvensis,scarlet pimpernel,species,-122.85561689999997,38.03099290000006,-122.89482290799998,38.01598558650005
29173,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,sanguineum,,Plantae,Ribes sanguineum,Red-flowering Currant,species,-122.81978666699996,38.01919166700003,-122.89482290799998,38.01598558650005
29174,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,subviscidus,,Fungi,Lactarius subviscidus,,species,-122.82615316099998,38.029564880000066,-122.89482290799998,38.01598558650005
29175,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,,Aves,Cathartes aura,Turkey Vulture,species,-122.89084032799997,38.02724751000005,-122.89482290799998,38.01598558650005
29176,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,adunca,,Plantae,Viola adunca,hookedspur violet,species,-122.97599166699996,37.99385555600003,-122.89482290799998,38.01598558650005
29177,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,rustica,,Aves,Hirundo rustica,Barn Swallow,species,-122.97743333299996,37.99506666700006,-122.89482290799998,38.01598558650005
29178,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.97124444399998,37.992591667000056,-122.89482290799998,38.01598558650005
29179,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,gallica,,Plantae,Silene gallica,Common catchfly,species,-122.96752222199996,37.990727778000064,-122.89482290799998,38.01598558650005
29180,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.96292809999994,38.02669650000007,-122.89482290799998,38.01598558650005
29181,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,californica,,Insecta,Coccinella californica,California Lady Beetle,species,-122.97213666699997,37.99330833300007,-122.89482290799998,38.01598558650005
29182,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,latifolia,,Plantae,Abronia latifolia,Yellow Sand Verbena,species,-122.88166999999999,38.02530000000007,-122.89482290799998,38.01598558650005
29183,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,xanthogrammica,,Other,Anthopleura xanthogrammica,Giant Green Anemone,species,-122.84583333299997,38.01037500000007,-122.89482290799998,38.01598558650005
29184,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Calochortus,tolmiei,,Plantae,Calochortus tolmiei,Tolmie's pussy ears,species,-122.84663737599999,38.01493001000006,-122.89482290799998,38.01598558650005
29185,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,grandicollis,,Insecta,Eleodes grandicollis,,species,-122.93387499999994,38.050594500000045,-122.89482290799998,38.01598558650005
29186,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,vesca,,Plantae,Fragaria vesca,wood strawberry,species,-122.87889799999999,38.054723600000045,-122.89482290799998,38.01598558650005
29187,Animalia,Mollusca,Gastropoda,Nudibranchia,Myrrhinidae,Hermissenda,opalescens,,Mollusca,Hermissenda opalescens,Opalescent Nudibranch,species,-122.94242333299997,38.03895333300005,-122.89482290799998,38.01598558650005
29188,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Euura,californica,,Insecta,Euura californica,Willow Apple Gall Sawfly,species,-122.86934999999994,38.048161667000045,-122.89482290799998,38.01598558650005
29189,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,canadensis,,Aves,Branta canadensis,Canada Goose,species,-122.96544102799999,37.99033502800006,-122.89482290799998,38.01598558650005
29190,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.96121111099995,38.027511111000024,-122.89482290799998,38.01598558650005
29191,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,Aves,Buteo jamaicensis,Red-tailed Hawk,species,-122.97410499999995,38.04877783300003,-122.89482290799998,38.01598558650005
29192,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,cyanocephalus,,Aves,Euphagus cyanocephalus,Brewer's Blackbird,species,-122.98822914799996,38.017514309000035,-122.89482290799998,38.01598558650005
29193,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah,fabacea,,Plantae,Marah fabacea,California manroot,species,-122.88365221899994,38.03274076400004,-122.89482290799998,38.01598558650005
29194,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,lathyris,,Plantae,Euphorbia lathyris,caper spurge,species,-122.83025793599995,38.01554529300006,-122.89482290799998,38.01598558650005
29195,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,erecta,,Plantae,Plantago erecta,erect plantain,species,-122.97954509999994,37.99530450000003,-122.89482290799998,38.01598558650005
29196,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,-122.96193055599997,38.02756388900008,-122.89482290799998,38.01598558650005
29197,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,Emerita,analoga,,Other,Emerita analoga,Pacific Sand Crab,species,-122.95891333299994,38.02730550000007,-122.89482290799998,38.01598558650005
29198,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,latifolius,,Plantae,Lathyrus latifolius,broad-leaved sweet pea,species,-122.92722736099995,38.05590208600006,-122.89482290799998,38.01598558650005
29199,Animalia,Arthropoda,Hexanauplia,Pollicipedomorpha,Pollicipedidae,Pollicipes,polymerus,,Other,Pollicipes polymerus,Goose Barnacle,species,-122.85494444399995,38.015963889000034,-122.89482290799998,38.01598558650005
29200,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,Aves,Buteo jamaicensis,Red-tailed Hawk,species,-122.93776640799996,38.053177332000075,-122.89482290799998,38.01598558650005
29201,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Mammalia,Procyon lotor,Common Raccoon,species,-122.86594499999995,38.04210000000006,-122.89482290799998,38.01598558650005
29202,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,maximum,,Plantae,Heracleum maximum,common cowparsnip,species,-122.87889799999999,38.054723600000045,-122.89482290799998,38.01598558650005
29203,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,californica,,Plantae,Eschscholzia californica,Californian poppy,species,-122.971218868,37.99170531500005,-122.89482290799998,38.01598558650005
29204,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,hudsonicus,,Aves,Numenius hudsonicus,Hudsonian Whimbrel,species,-122.88832769999999,38.02569810500006,-122.89482290799998,38.01598558650005
29205,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,purpurata,,Plantae,Calystegia purpurata,Pacific False Bindweed,species,-122.97023599999994,37.99226020000003,-122.89482290799998,38.01598558650005
29206,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,margaritacea,,Plantae,Anaphalis margaritacea,pearly everlasting,species,-122.85622315899997,38.02562243500006,-122.89482290799998,38.01598558650005
29207,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,hemionus,columbianus,Mammalia,Odocoileus hemionus columbianus,Black-tailed Deer,subspecies,-122.98366666699997,37.99563888900008,-122.89482290799998,38.01598558650005
29208,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Phyciodes,pulchella,,Insecta,Phyciodes pulchella,Field Crescent,species,-122.85603366899994,38.03405006300005,-122.89482290799998,38.01598558650005
29209,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,parviflorus,,Plantae,Rubus parviflorus,thimbleberry,species,-122.85621583199998,38.02570822100006,-122.89482290799998,38.01598558650005
29210,Animalia,Arthropoda,Insecta,Coleoptera,Cicindelidae,Cicindela,oregona,,Insecta,Cicindela oregona,Oregon Tiger Beetle,species,-122.88759339999996,38.05390190000003,-122.89482290799998,38.01598558650005
29211,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,haliaetus,,Aves,Pandion haliaetus,Osprey,species,-122.97521448299995,37.99585448200003,-122.89482290799998,38.01598558650005
29212,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,immer,,Aves,Gavia immer,Common Loon,species,-122.89414239999996,38.02719410000003,-122.89482290799998,38.01598558650005
29213,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,douglasii,,Plantae,Clinopodium douglasii,yerba buena,species,-122.85292833299997,38.01759450000003,-122.89482290799998,38.01598558650005
29214,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Umbellularia,californica,,Plantae,Umbellularia californica,California bay,species,-122.85582401899995,38.03694070700004,-122.89482290799998,38.01598558650005
29215,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Zantedeschia,aethiopica,,Plantae,Zantedeschia aethiopica,calla lily,species,-122.97777499999995,37.99546166700003,-122.89482290799998,38.01598558650005
29216,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,-122.96289583299995,38.02869722200006,-122.89482290799998,38.01598558650005
29217,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,elegantissima,,Other,Anthopleura elegantissima,Aggregating Anemone,species,-122.94149050799996,38.03432649800004,-122.89482290799998,38.01598558650005
29218,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cakile,maritima,,Plantae,Cakile maritima,European Searocket,species,-122.94132948899994,38.031491982000034,-122.89482290799998,38.01598558650005
29219,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Romulea,rosea,,Plantae,Romulea rosea,Rosy sandcrocus,species,-122.99824768499997,37.99872360000006,-122.89482290799998,38.01598558650005
29220,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,bienne,,Plantae,Linum bienne,Pale flax,species,-122.96729517999995,37.99160148000004,-122.89482290799998,38.01598558650005
29221,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Taraxia,ovata,,Plantae,Taraxia ovata,Sun Cup,species,-122.89856756799998,38.03712194700006,-122.89482290799998,38.01598558650005
29222,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,,Aves,Cathartes aura,Turkey Vulture,species,-122.89482152499994,38.02766771900008,-122.89482290799998,38.01598558650005
29223,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lon,melane,,Insecta,Lon melane,Umber Skipper,species,-122.81067499999995,37.99060277800004,-122.89482290799998,38.01598558650005
29224,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,involucrata,,Plantae,Lonicera involucrata,twinberry honeysuckle,species,-122.87592999999998,38.04343333300005,-122.89482290799998,38.01598558650005
29225,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,,Mammalia,Canis latrans,Coyote,species,-122.98025194399997,37.99653694400007,-122.89482290799998,38.01598558650005
29226,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pseudognaphalium,stramineum,,Plantae,Pseudognaphalium stramineum,cottonbatting plant,species,-122.844305556,38.01023888900005,-122.89482290799998,38.01598558650005
29227,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alba,,Aves,Calidris alba,Sanderling,species,-122.87129508499999,38.02199016800006,-122.89482290799998,38.01598558650005
29228,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,andrewsii,,Plantae,Cirsium andrewsii,Franciscan thistle,species,-123.00390554999996,37.99788333300006,-122.89482290799998,38.01598558650005
29229,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,aquaticum,,Plantae,Myriophyllum aquaticum,Parrot's feather,species,-122.90684499999998,38.05455000000006,-122.89482290799998,38.01598558650005
29230,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Drosanthemum,floribundum,,Plantae,Drosanthemum floribundum,Pale dewplant,species,-122.97821999999996,37.99519666700007,-122.89482290799998,38.01598558650005
29231,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,delawarensis,,Aves,Larus delawarensis,Ring-billed Gull,species,-122.89285493999995,38.02687295000004,-122.89482290799998,38.01598558650005
29232,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,,Aves,Pipilo maculatus,Spotted Towhee,species,-122.89414239999996,38.02719410000003,-122.89482290799998,38.01598558650005
29233,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,venustus,,Mollusca,Dendronotus venustus,Branched Dendronotus,species,-122.974593847,37.99660542400005,-122.89482290799998,38.01598558650005
29234,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Triphysaria,floribunda,,Plantae,Triphysaria floribunda,San Francisco owl's-clover,species,-122.93864382799995,38.02572092200006,-122.89482290799998,38.01598558650005
29235,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryomanes,bewickii,,Aves,Thryomanes bewickii,Bewick's Wren,species,-122.97517700299994,37.99462005600003,-122.89482290799998,38.01598558650005
29236,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,caudatum,,Plantae,Asarum caudatum,Western Wild Ginger,species,-122.80311666699998,38.01246666700007,-122.89482290799998,38.01598558650005
29237,Animalia,Chordata,Aves,Anseriformes,Anatidae,Histrionicus,histrionicus,,Aves,Histrionicus histrionicus,Harlequin Duck,species,-122.97692262399994,37.995531897000035,-122.89482290799998,38.01598558650005
29238,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Calochortus,tolmiei,,Plantae,Calochortus tolmiei,Tolmie's pussy ears,species,-122.96577030599997,37.99025858300007,-122.89482290799998,38.01598558650005
29239,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Armeria,maritima,,Plantae,Armeria maritima,Sea Thrift,species,-122.89857796899997,38.030833366000024,-122.89482290799998,38.01598558650005
29240,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,velaglutinosa,,Fungi,Pholiota velaglutinosa,,species,-122.97449757399994,38.04319945800006,-122.89482290799998,38.01598558650005
29241,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,heermanni,,Aves,Larus heermanni,Heermann's Gull,species,-122.96053877299994,38.02744060100008,-122.89482290799998,38.01598558650005
29242,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,ochraceus,,Other,Pisaster ochraceus,Ochre Sea Star,species,-122.84941166699997,38.01232500000003,-122.89482290799998,38.01598558650005
29243,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,-122.97752166699996,37.99597833300004,-122.89482290799998,38.01598558650005
29244,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,cornuta,californica,Plantae,Corylus cornuta californica,California hazelnut,subspecies,-122.85583499799998,38.03021629800003,-122.89482290799998,38.01598558650005
29245,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,-122.89414239999996,38.02719410000003,-122.89482290799998,38.01598558650005
29246,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,latifolius,,Plantae,Lathyrus latifolius,broad-leaved sweet pea,species,-122.87291633699999,38.05261819900005,-122.89482290799998,38.01598558650005
29247,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,racemosa,,Plantae,Sambucus racemosa,red elderberry,species,-122.81836534299998,38.01650327600004,-122.89482290799998,38.01598558650005
29248,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,ochraceus,,Other,Pisaster ochraceus,Ochre Sea Star,species,-122.85083297199998,38.01333697200005,-122.89482290799998,38.01598558650005
29249,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,fuscescens,,Other,Chrysaora fuscescens,Pacific Sea Nettle,species,-122.90114597399997,38.02792426700006,-122.89482290799998,38.01598558650005
29250,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,pilularis,,Plantae,Baccharis pilularis,coyote brush,species,-122.84151458699995,38.01462936400003,-122.89482290799998,38.01598558650005
29251,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,aleuticum,,Plantae,Adiantum aleuticum,five-fingered fern,species,-122.80231388899995,37.99644722200003,-122.89482290799998,38.01598558650005
29252,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,californica,,Aves,Aphelocoma californica,California Scrub-Jay,species,-122.96306138899996,38.02847722200005,-122.89482290799998,38.01598558650005
29253,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melissodes,rivalis,,Insecta,Melissodes rivalis,Rival Longhorn Bee,species,-122.88416666699999,38.04638888900007,-122.89482290799998,38.01598558650005
29254,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,affinis,,Plantae,Castilleja affinis,Coast Indian Paintbrush,species,-122.96668833299998,37.99122166700005,-122.89482290799998,38.01598558650005
29255,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Eriophyidae,Eriophyes,laevis,,Arachnida,Eriophyes laevis,Alder Leaf Gall Mite,species,-122.85813611099996,38.04372777800006,-122.89482290799998,38.01598558650005
29256,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,californica,,Plantae,Cardamine californica,milkmaids,species,-122.88037222199995,38.03631944400007,-122.89482290799998,38.01598558650005
29257,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ruprechtiana,,Plantae,Cryptopleura ruprechtiana,Grape Tongue,species,-122.95954666699998,38.02784716700006,-122.89482290799998,38.01598558650005
29258,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,Aves,Buteo jamaicensis,Red-tailed Hawk,species,-122.96593485499994,38.03096637200008,-122.89482290799998,38.01598558650005
29259,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,sibirica,,Plantae,Claytonia sibirica,Candy Flower,species,-122.87994198999996,38.03789088900004,-122.89482290799998,38.01598558650005
29260,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,latifolius,,Plantae,Lathyrus latifolius,broad-leaved sweet pea,species,-122.85574499999996,38.03711666700008,-122.89482290799998,38.01598558650005
29261,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,wightii,,Plantae,Castilleja wightii,Wight's Paintbrush,species,-122.82115635599996,37.996983026000066,-122.89482290799998,38.01598558650005
